model_year,recent,normalized_mpg,cylinders,normalized_displacement,normalized_horsepower,normalized_weight,normalized_acceleration,chevrolet,buick,plymouth,amc,ford,pontiac,dodge,toyota,datsun,peugeot,audi,saab,bmw,opel,fiat,volkswagen,mercury,oldsmobile,chrysler,mazda,volvo,renault,honda,mercedes,subaru,nissan,porsche,ferrari,mitsubishi,jeep,jaguar,lamborghini,cluster,log_price
1995.6254218995716,0.0,0.3622335768681222,4.749156200857293,0.2382764815895174,0.2668943814075455,0.2748406157174886,0.1300337519657083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6254218995713536,0.0,0.0,0.0,0.0,0.0,0.0,0.3745781004286463,0.0,0.0,0.0,0.6254218995713536,10.588793891588962
1970.0,0.0,0.2238650764252918,5.791217719832462,0.2733123062136386,0.1946741168741231,0.3381570322082606,0.2250538736201045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104391140083769,0.0,0.0,0.895608859916231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104391140083769,10.504250684767976
1970.0,0.0,0.3273522740902208,4.744420436827129,0.2081589483502361,0.1338827732435017,0.2484425238350591,0.3655579563172871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6277897815864356,0.0,0.0,0.3722102184135644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6277897815864356,10.566060687121016
1970.0,0.0,0.2475535743616519,7.563607066597049,0.5204044454978357,0.1562703850789825,0.4064668981216753,0.2974557173361181,0.0,0.0,0.0,0.0,0.8909017666492621,0.0,0.0,0.0,0.0,0.1090982333507378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8909017666492625,10.588794009110943
1970.0,0.0,0.3409205048261769,4.378688958173133,0.1912880413516441,0.1206892091468774,0.2078233367975454,0.394557325019224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8106555209134335,0.0,0.0,0.1893444790865665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8106555209134335,11.359409504826742
1970.0,0.0,0.1726942093665865,8.0,0.6390428093351597,0.3921503656978138,0.4297263425164931,0.1705970333881249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.641481329043526
1970.0,0.0,0.199019836414357,8.0,0.5643153526970954,0.2110755950836666,0.4148587370675426,0.2469806298709314,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.588794009110943
1970.0,0.0,0.142086865391362,8.0,0.6247341864279913,0.3263398282298384,0.4143673472076042,0.1816555100105248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.725857355827904
1970.0,0.0,0.1970527626391506,8.0,0.5643153526970954,0.2139732675004012,0.4137278882105517,0.2449348731447167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.58729485120992
2008.0,0.0,0.1485986576047895,8.409304706826415,0.699682008965153,0.7032085486420974,0.5164029764212873,0.0318139058634717,0.0,0.0,0.0,0.0,0.7953476465867927,0.0,0.2046523534132073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.845791762704163
2008.0,0.0,0.1416166370264191,8.0,0.5551189240540741,0.6431448255317225,0.5171098943524263,0.04,0.0,0.0,0.0,0.0,0.5230488440303488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4769511559696512,0.0,0.0,0.0,0.0,2.0,11.03379244789482
2006.698243681535,0.0,0.2206028881264292,8.0,0.7533924926256649,0.6788305818642542,0.4238017801165875,0.04,0.6508781592326855,0.0,0.0,0.0,0.3491218407673144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.552436578623553
2009.7727215414675,0.0,0.1538461538461538,8.0,0.5212658871569387,0.7520600110276087,0.3648389429546174,0.0045455691706505,0.0,0.0,0.0,0.0,0.1136392292662624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8863607707337375,0.0,0.0,0.0,0.0,2.0,11.275820149093324
1970.0,0.0,0.1538461538461538,8.0,0.6402117153213321,0.3747752658946939,0.3973569552742783,0.1390299220251965,0.0,0.0,0.0,0.0,0.2378740253149566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7621259746850434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.477198017941976
1970.0,0.0,0.1473634736817049,8.0,0.7053384597233754,0.4230045698593134,0.422473291236756,0.12,0.0,0.0,0.0,0.0,0.2528245264135054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7471754735864946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.543717674479032
1970.0,0.0,0.1241717799336059,8.0,0.6639004149377593,0.4460800489585469,0.3614233139136878,0.1431460116517873,0.5786502912946827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4213497087053173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.543717674479032
1970.0,0.0,0.1415345255528396,8.0,0.742597773385272,0.4391043557676526,0.4426803114168226,0.12,0.0,0.0,0.0,0.0,0.4801535034392546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5198464965607453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.543717674479032
2015.0,1.0,0.2456963204083329,6.328625983699945,0.4118975907764989,0.5988564511238974,0.4669544956202106,0.0567137401630005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4178435040750138,0.0,0.5821564959249862,0.0,1.5821564959249863,10.531699666199568
2016.14087380192,1.0,0.2405202889052984,4.7605825346132855,0.2681920004067448,0.3854883246295756,0.5246436472608897,0.1104233013845314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6197087326933571,0.3802912673066428,0.0,0.0,0.6197087326933571,10.511893175129249
2016.877241129743,1.0,0.24681402674994,5.251494086495326,0.3180979465524294,0.3792302453562918,0.5764075431204516,0.130059763459813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374252956752337,0.625747043247663,0.0,0.0,0.374252956752337,10.511893175129249
2015.0,1.0,0.2181565963039747,5.967570976579939,0.4500845581178964,0.6369501164565292,0.4470678724132176,0.0406485804684012,0.4918927441449846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5081072558550154,0.0,0.0,0.0,1.4918927441449847,10.852032806300109
2018.0,1.0,0.2365744336853426,6.309438834508655,0.4442660354599068,0.4621693967157594,0.6591497456256068,0.1414336699294807,0.0,0.0,0.0,0.0,0.0,0.0,0.1547194172543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8452805827456725,0.0,0.0,0.3094388345086549,10.667124920774627
2019.5733145029444,1.0,0.2160688588988636,6.0,0.4121436302203189,0.7206756858551411,0.565479593942958,0.0341348397644548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7866572514721575,0.0,0.0,0.0,0.2133427485278425,0.0,0.0,0.0,11.32060460528136
2018.0,1.0,0.2351420959644529,7.658916514772665,0.4767925235571451,0.7397724519499926,0.6429836215011369,0.0272866788181867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8294582573863326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1705417426136674,0.0,0.0,1.6589165147726652,10.729570376743863
2018.2583794451043,1.0,0.2497851424332228,6.0,0.397139184539572,0.427329692073553,0.640576996135154,0.1393296443916554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1291897225521537,0.0,0.0,0.0,0.8708102774478462,0.0,0.0,0.0,11.32060460528136
2020.675890121173,1.0,0.4719774607534723,3.972329636480468,0.1982351446063898,0.4259479161397932,0.3325269144019623,0.0540712096938541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6758901211731773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3241098788268227,0.0,0.0,0.0,0.0,0.0,0.6758901211731773,10.984430399944122
2020.9331004865696,1.0,0.5161617006515246,3.2006985402901256,0.1595386624194928,0.3770688930010962,0.3103242574328081,0.0746480389255966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933100486569958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668995134300418,0.0,0.0,0.0,0.0,0.0,0.0,0.933100486569958,11.336030832537526
2021.0,1.0,0.4885924389808612,3.648298293248805,0.1706692167043022,0.3645866355908527,0.3954885766741459,0.0972879544866348,0.0,0.0,0.0,0.0,0.216099431082935,0.0,0.0,0.7839005689170649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7839005689170649,10.69989494298531
2020.0886278349335,1.0,0.234670816772793,5.734116495198709,0.3925570496967,0.7741863439121677,0.5191904932708269,0.0070902267947011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0886278349337638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9113721650662362,0.0,0.0,0.0,0.0,0.0,0.0,0.0886278349337638,11.336030832537526
1970.0,0.0,0.2002370974540171,6.0,0.2892752053831949,0.2108516968688384,0.3491971155791112,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.336030832537526
1970.0,0.0,0.1864693261307221,6.0,0.3089532037625051,0.2377208051374716,0.3523213498626585,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76810211444676
1970.0,0.0,0.201917854121964,6.1252036892434,0.303710886264124,0.2112324252564942,0.3576422837096121,0.2,0.0,0.0,0.0,0.0,0.0626018446217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9373981553783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1252036892434,10.504088880494807
1970.0,0.0,0.1887203768703214,6.0,0.3062211193586346,0.2339903102857277,0.3527115319908557,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76810211444676
1970.0,0.0,0.1025641025641025,8.0,0.822779768557433,0.5351360654570719,0.4328686815132461,0.12,0.5798484446826793,0.0,0.0,0.0,0.0,0.0,0.4201515553173207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.595171896890625
1970.0,0.0,0.1267410799265181,8.0,0.7483366566189481,0.4545703399742155,0.4260287477466083,0.1388580423426841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.50408061944904
1970.0,0.0,0.1120587647092321,8.0,0.8251879328782574,0.4982191280573634,0.4888888888888889,0.12,0.6297081763399431,0.0,0.0,0.0,0.3702918236600568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.570950449902083
1970.0,0.0,0.1025641025641025,8.0,0.7224811009663308,0.4889058030728134,0.3903755366985281,0.1453320048489499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.570947678655532
2015.0,1.0,0.1902197770074644,8.0,0.4509296523654943,0.8803298325470662,0.4020351283404023,0.0055809507105482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8604762322362949,0.0,0.0,0.1395237677637051,0.0,2.0,11.320403143561965
2014.1782325624988,0.1782325624988873,0.2564102564102564,8.0,0.5500804787344121,0.7101231967067515,0.6156895910279574,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8217674375011127,0.0,0.0,0.0,0.1782325624988873,0.0,2.0,10.6358521616531
2015.7249951282356,1.0,0.2564102564102564,8.0,0.4787869236050603,0.7553115457257142,0.6121602439370166,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7249951282354243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2750048717645756,0.0,2.0,10.733723629122842
2015.0,1.0,0.2184099378422938,8.0,0.5018707936251134,0.8227116992826768,0.4365649431229756,0.0202398343446594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4940041413835125,0.0,0.0,0.5059958586164874,0.0,2.0,11.32139872860387
1986.869017663921,0.0,0.1527266467001825,8.0,0.5562535076687423,0.409825343484043,0.4575928731053844,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9563392213071208,0.0,0.0,0.0,0.0,0.0436607786928792,2.0,10.924993638466804
1988.711040989184,0.0,0.1099733079696376,8.0,0.3956961680783274,0.3942091672613697,0.3896893103347431,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1444795054079353,0.8555204945920647,0.0,0.0,0.0,0.0,2.0,10.8948032324655
1988.7579633273608,0.0,0.1087701710933166,8.0,0.3910720787352058,0.3936774693783496,0.3877550672832443,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1210183363196756,0.8789816636803244,0.0,0.0,0.0,0.0,2.0,10.894851560639324
1988.452574356572,0.0,0.1166006575238006,8.0,0.4211674648606654,0.3971379676309147,0.400343879301319,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273712821714113,0.726287178285887,0.0,0.0,0.0,0.0,2.0,10.89501704345641
1970.0,0.0,0.1471746111171467,8.0,0.6639004149377593,0.4143126829472832,0.3913269944522908,0.1252038033286255,0.1300950832156381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8699049167843619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.543711114675398
